benefits_n_reviews,benefits_rating,ceo_score,company,cotype,culture_score,employee_count,end_date,founded,industry,interview_difficulty,interview_n_reviews,location,negative_xp,neutral_xp,number_reviews,positive_xp,recommendation,revenue,reviewscon,reviewspro,start_date,ticker,website,year
319,3.9,84,NetApp, Company - Public (NTAP) ,3.9,10000+ employees,, 1992, Enterprise Software & Network Solutions, 3.0,606,"Sunnyvale, CA",14,20,1252,66,78, $5 to $10 billion (USD) per year,gt Intense political infighting amongst middle management Move to cloud too late lot of middle management,Collaboration work life balance awesome product portfolio Great Place to start your career,,NTAP,www.netapp.com,2014
207,4.0,92,Wegmans Food Markets, Company - Private,4.0,10000+ employees,, 1916, Grocery Stores & Supermarkets, 2.7,565,"Rochester, NY",14,18,2202,68,82, $5 to $10 billion (USD) per year,I only left to secure a full time position in my current field Not a lot of upward mobility for part time employees,The allow for very flexible scheduling flexible hours and mostly nice people,,,jobs.wegmans.com,2014
2918,4.3,77,Starbucks, Company - Public (SBUX) ,3.8,10000+ employees,, 1971, Fast-Food & Quick-Service Restaurants, 2.3,"5,097","Seattle, WA",8,16,23777,76,75, $10+ billion (USD) per year,Baristas not always inclined to come to work fast paced environment is not for everybody,great company with great benefits Good pay free coffee great benefits,,SBUX,www.starbucks.com,2014
308,4.2,83,Citrix, Company - Public (CTXS) ,3.7,5001 to 10000 employees,, 1989, Computer Hardware & Software, 3.0,742,"Fort Lauderdale, FL",21,19,2537,60,72, $2 to $5 billion (USD) per year,There is no work life balance at all Middle management struggle to take control and take credit,Excellent work life balance at Citrix Very laid back work environment,,CTXS,jobs.citrix.com,2014
179,4.2,26,CareerBuilder, Company - Private,2.4,1001 to 5000 employees,, 1995, Internet, 2.7,166,"Chicago, IL",22,17,1163,61,28, $100 to $500 million (USD) per year,Since our leveraged buyout by Apollo Global these reason to work here no longer exist 95 of the sales reps that were in my hiring class are gone,Amazing flexibility and work life balance Great Benefits Great Work Life Balance,,,hiring.careerbuilder.com,2014
547,3.8,86,FedEx, Company - Public (FDX) ,3.7,10000+ employees,, 1973, Express Delivery Services, 2.5,887,"Memphis, TN",12,18,4438,70,73, $10+ billion (USD) per year,Sometimes you have to work long hours moving heavy boxes Living in Memphis is kind of scary,They emphasize the work life balance Great benefits and work environment,,FDX,www.fedex.com,2014
2303,4.5,91,Apple, Company - Public (AAPL) ,4.0,10000+ employees,, 1976, Computer Hardware & Software, 3.0,"7,031","Cupertino, CA",15,20,14921,65,77, $10+ billion (USD) per year,Work life balance is non existent working in a mall with long hours,Great company with great benefits It s a really fun work environment,,AAPL,www.apple.com,2014
361,4.0,88,Procter & Gamble, Company - Public (PG) ,4.0,10000+ employees,, 1837, $10+ billion (USD) per year, 3.3,"2,698","Cincinnati, OH",9,21,6639,70,84,,algumas pessoas com a mentalidade muito fora da P G Work life balance could be improved,People at P G are known for being top notch they re always happy to help regardless of their ranking in the company Work life balance is well promoted,,PG,www.pg.com,2014
1625,4.2,83,Intel Corporation, Company - Public (INTC) ,4.0,10000+ employees,, 1968, Computer Hardware & Software, 3.0,"3,558","Santa Clara, CA",7,19,11850,74,80, $10+ billion (USD) per year,But work life balance totally compensates for that Big company gt good for career development but hard to executive your own innovative ideas,It works out because work life balance is very good Great Place To Work with good benefits,,INTC,www.intel.com,2014
754,4.0,74,Publix, Company - Private,3.7,10000+ employees,, 1930, Grocery Stores & Supermarkets, 1.9,"1,045","Lakeland, FL",9,12,6380,79,71, $10+ billion (USD) per year,very difficult to get full time Sometimes hard to maintain consistent hours as part time,Great company with great benefits Good benefits good work environment good hours pay is decent,,,www.publix.com,2014
207,4.1,90,Mayo Clinic, Nonprofit Organization,4.1,10000+ employees,, Unknown, Health Care Services & Hospitals, 3.1,293,"Rochester, MN",11,20,1162,69,80, $10+ billion (USD) per year,with 5 days would provide a better work life balance geographic location is not the greatest,Great benefits opportunities to grow Good benefits and excellent management,,,www.mayoclinic.org,2014
225,3.8,71,Rackspace, Company - Private,3.3,5001 to 10000 employees,, 1998, IT Services, 3.2,481,"San Antonio, TX",23,15,1550,62,56, $2 to $5 billion (USD) per year,Some challenges with silos but most Rackers genuinely want to help each other Too many middle management tiers,Frontline Rackers are like family Relevant offerings and great culture,,,www.rackspace.com,2014
485,4.0,93,NIKE, Company - Public (NKE) ,3.9,10000+ employees,, 1972, Consumer Products Manufacturing, 2.6,"1,421","Beaverton, OR",11,16,4558,73,81, $10+ billion (USD) per year,long hours really hard but it isnt that bad We are open until 11PM so the work life balance is almost nonexistent,You get the best work environment Great team with an even better work life balance,,NKE,jobs.nike.com,2014
143,3.6,80,National Instruments, Company - Public (NATI) ,3.6,5001 to 10000 employees,, 1976, Electrical & Electronic Manufacturing, 3.0,715,"Austin, TX",8,19,1357,73,65, $1 to $2 billion (USD) per year,Low salary all the opportunities are in Austin only Low pay plus as an intern you will not be given that many important responsibilities,Great work life balance with very flexible work hours Incredible people incredible work environment,,NATI,www.ni.com,2014
405,4.1,97,H E B, Company - Private,4.2,10000+ employees,, 1905, Grocery Stores & Supermarkets, 2.5,772,"San Antonio, TX",11,14,3410,75,86, $10+ billion (USD) per year,full benefits are only for full time employees Part time hours can unreliable sometimes,Treated the partners fairly and good pay Flexible schedule vacation hours for part timers,,,www.heb.com,2014
391,4.2,93,Hyatt, Company - Public (H) ,3.9,10000+ employees,, 1957," Hotels, Motels, & Resorts", 2.4,571,"Chicago, IL",12,14,2842,74,77, $2 to $5 billion (USD) per year,Unexpected shifts and long hours Work life balance will always be challenging in the hospitality industry where we offer services 24 7,There are a lot of great benefits Great company to work for in every department,,H,www.hyatt.com,2014
410,4.3,91,Genentech, 1976,3.9,10000+ employees,,, Subsidiary or Business Segment, 3.1,706,"South San Francisco, CA",11,20,1934,69,74, Biotech & Pharmaceuticals,Work life balance varies greatly depending on your function or manager Hard to find opportunities for full time,Great benefits including good bonuses Amazing company to work for work life balance couldn t be better,,,www.gene.com,2014
103,4.0,83,Cameron, Company - Public (CAM) ,3.5,10000+ employees,, 1922, Oil & Gas Services, 2.8,210,"Houston, TX",9,21,780,70,67, $5 to $10 billion (USD) per year,Less cultural identity now that it is a part of Schlumberger Long hours and separate SBU processes make inter departmental coordination difficult,Good benefits and excellent coworkers Great benefits and opportunities,,CAM,cameron.slb.com,2014
120,4.2,96,Red Hat, Company - Public (RHT) ,4.1,10000+ employees,, 1993, Computer Hardware & Software, 3.0,472,"Raleigh, NC",22,14,1399,64,83, $2 to $5 billion (USD) per year,Open Source by default means that the code you write can and likely will be critiqued for the res5 of this eternity Sometimes work life balance affects as needs overlapping hours with US,Great culture and People support for open source work life balance good people,,RHT,www.redhat.com,2014
135,4.2,97,MathWorks, Company - Private,4.2,1001 to 5000 employees,, 1984, Computer Hardware & Software, 2.8,"1,885","Natick, MA",14,29,901,57,92, $1 to $2 billion (USD) per year,Limited work from home allowance Slow and or lack of career growth and if their are plans for growth they aren t communicated,Great work life balance and work culture Great Culture very open work environment,,,www.mathworks.com,2014
321,4.5,91,Southwest Airlines, Company - Public (LUV) ,4.3,10000+ employees,, 1967, Airlines, 2.6,"1,133","Dallas, TX",8,12,1777,80,84, $10+ billion (USD) per year,Sometimes there s mandatory overtime but they make you aware of that going in The airline doesn t fly to Asia or Europe,Great company culture with great benefits Flight Benefits amp other travel benefits it s such an awesome perk to be able to jump on a plane anytime I need without too much hassle,,LUV,www.southwest.com,2014
307,4.3,87,Gartner, Company - Public (IT) ,3.7,10000+ employees,, 1979, Consulting, 3.4,"1,326","Stamford, CT",23,17,2795,60,70, $2 to $5 billion (USD) per year,While work life balance is available you need to grab it location in fort myers was okay for the summer but not sure if i could do it full time,pretty laid back work life balance The people these are the smart people in the room that you always hear about when discussing successful projects,,IT,jobs.gartner.com,2014
595,4.5,93,Intuit, Company - Public (INTU) ,4.3,5001 to 10000 employees,, 1983, Computer Hardware & Software, 3.0,"1,133","Mountain View, CA",24,16,4221,60,86, $2 to $5 billion (USD) per year,Some business units have less work life balance respect Too much pressure for middle management,The company has a good work life balance One of the best companies with great benefits,,INTU,www.intuit.com,2014
377,3.6,78,SolarCity, 2006,3.1,10000+ employees,,, Subsidiary or Business Segment, 2.5,577,"San Mateo, CA",20,16,2341,64,51, Energy,No work life balance poor training Sometimes you work late or long hours to accommodate customer schedules,Good pay Great People Amazing Mission this is a really great company to work for if you love Elon this is the place for you Great place great people and atmosphere,,,www.solarcity.com,2014
137,4.1,28,Riverbed Technology, Company - Private,2.9,1001 to 5000 employees,, 2002, Computer Hardware & Software, 3.0,264,"San Francisco, CA",20,21,1026,59,38, $1 to $2 billion (USD) per year,Upper management became disconnected Growing pains like other good companies,Good pay with good work life balance with a long list of loyal customers Great people and great talent to work amp learn from,,,www.riverbed.com,2014
714,4.4,92,Costco Wholesale, Company - Public (COST) ,4.0,10000+ employees,, 1976, General Merchandise & Superstores, 2.5,"1,204","Issaquah, WA",12,16,6002,72,82, $10+ billion (USD) per year,No weekends off unless you are a full time employee if limited part time hard to move to,great benefits even for part time employees Great pay for little experience,,COST,www.costco.com,2014
187,3.4,95,Slalom, Company - Private,4.3,5001 to 10000 employees,, 2001, Consulting, 2.8,983,"Seattle, WA",15,8,1258,77,84, $1 to $2 billion (USD) per year,Lower salary compared to market industry Some roles can be more staff aug rather than consulting Our current 401k match is 50 of contributions up to 6 of your salary in total,Higher management really care about your work life balance Collaborative space with great people,,,www.slalom.com,2014
377,4.2,92,Chevron, Company - Public (CVX) ,4.0,10000+ employees,, 1879, Oil & Gas Exploration & Production, 2.8,618,"San Ramon, CA",7,17,2497,76,82, $10+ billion (USD) per year,Since the down of oil prices they cut down facilities and salaries for intern Work Life Balance was not so easy,Competitve pay with good work life balance Good and standard work environment,,CVX,www.chevron.com,2014
775,3.9,63,Qualcomm, Company - Public (QCOM) ,3.8,10000+ employees,, 1985, Computer Hardware & Software, 3.1,"2,019","San Diego, CA",13,24,5039,63,71, $10+ billion (USD) per year,Employee should learn work life balance long hours little growth for non engineer,Good work life balance and we can learn more Good benefits for the employees,,QCOM,www.qualcomm.com,2014
153,3.9,85,Edelman, Company - Private,3.1,5001 to 10000 employees,, 1952, Advertising & Marketing, 2.9,510,"New York, NY",13,20,912,67,52, $500 million to $1 billion (USD) per year,work life balance can be tough Are there times when you re going to need to work some long hours or endure a heavy week and some weekend work,Great enthusiastic and smart people great work culture flexible and good work life balance,,,www.edelman.com,2014
186,4.1,96,John Deere, Company - Public (DE) ,4.1,10000+ employees,, 1837, Industrial Manufacturing, 3.0,554,"Moline, IL",8,14,2008,78,84, $10+ billion (USD) per year,work life balance issues for few support departments Some complain it is Midwest centric but there are locations around the world,Healthy corporate culture with work life balance There were so many smart people yet the work environment was collaborative not competetive,,DE,www.deere.com,2014
176,4.3,92,Nestlé Purina U.S., 1894,4.2,10000+ employees,,, Subsidiary or Business Segment, 3.1,453,"Saint Louis, MO",17,19,729,64,85, Consumer Products Manufacturing,Could have a better Work Life balance Long hours sometimes they can force you to stay extra hours to cover,There is an excellent work life balance Bringing well behaved pets to work is a huge perk,,,www.nestlepurinacareers.com,2014
55,4.0,82,Orbitz Worldwide, 1999,4.1,1001 to 5000 employees,,, Subsidiary or Business Segment, 3.0,146,"Chicago, IL",20,14,544,66,84, Internet, work life balance sometimes not so great,Good work life balance and good culture Very enjoyable work environment,,,www.orbitz.com,2014
1243,4.6,92,Google, Company - Public (GOOG) ,4.4,10000+ employees,, 1998, Internet, 3.3,"9,869","Mountain View, CA",16,23,9301,61,86, $10+ billion (USD) per year,Work life balance is questionable It s a big company with inexperienced management,It s great they always have free food Very smart people with great work life balance,,GOOG,www.google.com,2014
488,4.7,91,Facebook, Company - Public (FB) ,4.4,10000+ employees,, 2004, Internet, 3.1,"5,197","Menlo Park, CA",21,22,1445,57,87, $10+ billion (USD) per year,Work life balance can be better sometimes long hours and disconnect to overall strategy,Free food great atmosphere like a university campus Working with really smart people,,FB,www.facebook.com,2014
192,3.7,66,Eastman, Company - Public (EMN) ,3.6,10000+ employees,, 1920, Chemical Manufacturing, 3.0,187,"Kingsport, TN",3,16,1528,81,66, $5 to $10 billion (USD) per year,Decision making is a very lengthy process an employee needs to have a champion to have a career Small town large company transitioning to global company is difficult,Nice inclusive culture with good work life balance Work environment with peers great,,EMN,www.eastman.com,2014
319,4.7,97,LinkedIn, 2003,4.3,10000+ employees,,, Subsidiary or Business Segment, 3.0,"1,657","Mountain View, CA",32,15,2519,53,84, Internet,High targets work life balance little visibility into how decisions are made by higher management After awhile you see how poorly trained some of the middle management it,You can have a very good work life balance Smart colleagues challenging problems to solve lots of free food,,,www.linkedin.com,2014
159,4.2,86,Twitter, Company - Public (TWTR) ,4.0,1001 to 5000 employees,, 2006, Internet, 3.0,881,"San Francisco, CA",36,24,781,40,82, $2 to $5 billion (USD) per year,Work life balance depends on your team growing pains that come along with any company that is growing at rapid speed,Good culture focus on work life balance with nice people around you Smart people very good technology,,TWTR,www.twitter.com,2014
113,4.8,99,Bain & Company, Company - Private,4.6,5001 to 10000 employees,, 1973, Consulting, 3.6,"1,203","Boston, MA",7,18,2679,75,94, $2 to $5 billion (USD) per year,Client service model can mean long hours Work life balance pode melhorar,Great people amp team A Bainie never lets another Bainie fail World class professional development,,,www.bain.com,2014
1146,3.9,96,EY, Company - Private,3.7,10000+ employees,, 1989, Accounting, 2.8,"8,331","London, England (UK)",9,18,22615,73,78, $10+ billion (USD) per year,Have to work at work life balance Long working hours during business season,Work life balance is heavily promoted on my team Good work environment with great peopl,,,www.ey.com,2015
116,3.9,87,ESPN, Subsidiary or Business Segment,3.8,1001 to 5000 employees,, 1985, Motion Picture Production & Distribution, 3.0,232,"Bristol, CT",14,21,762,65,78, $500 million to $1 billion (USD) per year,Work Life balance depends on the managers within the Group Work long hours during seasonal events,Great people that become family Flexible work life balance and good pay for Interns,,,www.espn.go.com,2015
161,3.6,85,GE Aviation, 1917,3.7,1001 to 5000 employees,,, Subsidiary or Business Segment, 2.9,468,"Cincinnati, OH",10,17,1164,73,74, Aerospace & Defense,Work life Balance ist nicht das Beste Very large company hard to make a visible impact,Culture work environment technology Good work life balance and opportunities,,,www.geaviation.com,2015
146,3.9,58,Bose, Company - Private,3.5,5001 to 10000 employees,, 1964, Consumer Products Manufacturing, 2.8,254,"Framingham, MA",21,19,971,60,60, $2 to $5 billion (USD) per year,Upper Management outlook of company s future Hard to make time for work life balance,Great flexibility and work life balance Great products and marketing with strong emphasis on research,,,www.bose.com,2015
119,4.0,99,Genesys, Company - Private,4.0,5001 to 10000 employees,, 1990, Computer Hardware & Software, 2.9,251,"Daly City, CA",15,15,1109,70,77, $1 to $2 billion (USD) per year,The direction is cloud first but there is no indication of what that means from a functional perspective Office is in Daly City where usually it is cold and foggy,Thats brings a good work life balance Benefits are good as well as the work environment,,,www.genesys.com,2015
153,3.9,85,Edelman, Company - Private,3.1,5001 to 10000 employees,, 1952, Advertising & Marketing, 2.9,510,"New York, NY",13,20,912,67,52, $500 million to $1 billion (USD) per year,work life balance can be tough Are there times when you re going to need to work some long hours or endure a heavy week and some weekend work,Great enthusiastic and smart people great work culture flexible and good work life balance,,,www.edelman.com,2015
55,4.0,82,Orbitz Worldwide, 1999,4.1,1001 to 5000 employees,,, Subsidiary or Business Segment, 3.0,146,"Chicago, IL",20,14,544,66,84, Internet, work life balance sometimes not so great,Good work life balance and good culture Very enjoyable work environment,,,www.orbitz.com,2015
293,4.4,90,Memorial Sloan Kettering, Nonprofit Organization,3.9,10000+ employees,, 1884, Health Care Services & Hospitals, 3.0,542,"New York, NY",14,18,1261,68,76, $2 to $5 billion (USD) per year,Wished they were more MSK locations in Florida Easy to get lost and depressed in work if you can not find the work life balance,Great Benefits good pay great work life balance good benefits great area to work in,,,www.mskcc.org,2015
249,4.0,87,Bristol-Myers Squibb, Company - Public (BMY) ,3.8,10000+ employees,, 1858, Biotech & Pharmaceuticals, 2.9,383,"New York, NY",14,17,1556,69,80, $10+ billion (USD) per year,Upper Management needs to get a better understanding of the work being done at lower levels and resourcing needs to be addressed Managers not on the same page with work life balance,Company has a great work life balance Great open work environment in central NJ,,BMY,www.bms.com,2015
107,4.3,94,Turner Construction, Subsidiary or Business Segment,3.9,5001 to 10000 employees,, 1902, Construction, 2.8,280,"New York, NY",10,14,710,76,83, $10+ billion (USD) per year,Can be some pretty long hours but I think that s just an all around industry issue Work Life Balance doesn t really exist,Great people to work with everyone is very approachable Amazing company great benefits treat employees well,,,www.turnerconstruction.com,2015
290,4.2,86,Toyota North America, 1957,3.6,10000+ employees,,, Company - Public (TM) , 2.9,437,"Plano, TX",12,18,838,70,63, Transportation Equipment Manufacturing,Poor work life balance for many of the positions Long hours needed to hit your bonuses,They have great benefits for Team Members along with a best in class work life balance Work life balance is amazing you can flex your time and work from home,,,www.toyota.com/usa/careers,2015
193,3.9,98,NVIDIA, Company - Public (NVDA) ,4.6,10000+ employees,, 1993, Computer Hardware & Software, 3.2,"1,089","Santa Clara, CA",17,24,809,59,94, $5 to $10 billion (USD) per year,Work life balance is sometimes a problem I found No cons as of working here,Great work culture free food cutting edge technology Good work environment good compensation,,NVDA,www.nvidia.com,2015
338,4.0,68,Ford Motor Company, Company - Public (F) ,3.9,10000+ employees,, 1901, Transportation Equipment Manufacturing, 2.9,"1,024","Dearborn, MI",8,20,4231,72,78, $10+ billion (USD) per year,Hard rigorous work long hours not for the faint of heart Work life balance can be a challenge if you are assigned a hot project,Good work life balance amp working culture Good benefits good work environment,,F,www.ford.com,2015
118,4.3,77,MINDBODY, Company - Private,3.5,1001 to 5000 employees,, 2001, Computer Hardware & Software, 2.7,256,"San Luis Obispo, CA",20,14,603,66,60, Unknown / Non-Applicable,Lots of growing pains in all departments I don t think he really falls in line with the core values anymore,Commitment to work life balance Values The core values of the company make you feel warm and fuzzy inside,,,www.mindbodyonline.com,2015
216,4.7,99,Zillow, Company - Public (Z) ,3.9,1001 to 5000 employees,, 2005, Real Estate, 2.9,670,"Seattle, WA",31,14,750,55,72, $500 million to $1 billion (USD) per year,Very little work life balance in sales positions Then upper management says asks why security hasn t solved for X problem,We also get a lot of vacation time which is nice as Zillow really cares about it s employee s Work Life balance You can t deny that Zillow has pretty great benefits,,Z,www.zillow.com,2015
207,4.0,92,Wegmans Food Markets, Company - Private,4.0,10000+ employees,, 1916, Grocery Stores & Supermarkets, 2.7,565,"Rochester, NY",14,18,2202,68,82, $5 to $10 billion (USD) per year,I only left to secure a full time position in my current field Not a lot of upward mobility for part time employees,The allow for very flexible scheduling flexible hours and mostly nice people,,,jobs.wegmans.com,2015
445,4.0,90,NBCUniversal, Company - Public (CMCSA) ,3.7,10000+ employees,, 1906, TV Broadcast & Cable Networks, 2.8,953,"New York, NY",17,21,1995,62,70, $10+ billion (USD) per year,Long hours on the team that I m on but all organizations are different Terrible work life balance with the crazy hours,The work environment was laid back Great people who are passionate about what they do,,CMCSA,www.nbcuni.com,2015
192,3.7,66,Eastman, Company - Public (EMN) ,3.6,10000+ employees,, 1920, Chemical Manufacturing, 3.0,187,"Kingsport, TN",3,16,1528,81,66, $5 to $10 billion (USD) per year,Decision making is a very lengthy process an employee needs to have a champion to have a career Small town large company transitioning to global company is difficult,Nice inclusive culture with good work life balance Work environment with peers great,,EMN,www.eastman.com,2015
714,4.4,92,Costco Wholesale, Company - Public (COST) ,4.0,10000+ employees,, 1976, General Merchandise & Superstores, 2.5,"1,204","Issaquah, WA",12,16,6001,72,82, $10+ billion (USD) per year,No weekends off unless you are a full time employee if limited part time hard to move to,great benefits even for part time employees Great pay for little experience,,COST,www.costco.com,2015
229,4.0,89,Massachusetts General Hospital, 1811,4.0,10000+ employees,,, Hospital, 2.7,269,"Boston, MA",11,15,1129,74,81, Health Care Services & Hospitals,Little work life balance low salary for research fellows Long hours not really seen as a training position by PIs,Great benefits and work environment Everyone is extremely accepting and it is a very nice work environment to be a part of,,,www.massgeneral.org,2015
126,3.7,95,Rockwell Automation, Company - Public (ROK) ,3.9,10000+ employees,, 1903, Industrial Manufacturing, 2.9,327,"Milwaukee, WI",12,18,1252,70,82, $5 to $10 billion (USD) per year,work life balance is a bit poor There were no Cons to the interview,Awesome work life balance in the company Family Orientated Great work environment,,ROK,www.rockwellautomation.com,2015
218,4.4,89,Roche, Company - Public (RHHBY) ,4.0,5001 to 10000 employees,, 1896, Biotech & Pharmaceuticals, 3.0,656,"Pleasanton, CA",15,18,2490,67,80, $10+ billion (USD) per year,Work life balance is definitely a challenge Long decision making process many layers to align,Work life Balance und agiles und innovatives Arbeiten Very good benefits for employees,,RHHBY,www.roche.com/careers,2015
485,4.0,93,NIKE, Company - Public (NKE) ,3.9,10000+ employees,, 1972, Consumer Products Manufacturing, 2.6,"1,421","Beaverton, OR",11,16,4558,73,81, $10+ billion (USD) per year,long hours really hard but it isnt that bad We are open until 11PM so the work life balance is almost nonexistent,You get the best work environment Great team with an even better work life balance,,NKE,jobs.nike.com,2015
307,4.3,87,Gartner, Company - Public (IT) ,3.7,10000+ employees,, 1979, Consulting, 3.4,"1,326","Stamford, CT",23,17,2795,60,70, $2 to $5 billion (USD) per year,While work life balance is available you need to grab it location in fort myers was okay for the summer but not sure if i could do it full time,pretty laid back work life balance The people these are the smart people in the room that you always hear about when discussing successful projects,,IT,jobs.gartner.com,2015
319,4.7,97,LinkedIn, 2003,4.3,10000+ employees,,, Subsidiary or Business Segment, 3.0,"1,657","Mountain View, CA",32,15,2519,53,84, Internet,High targets work life balance little visibility into how decisions are made by higher management After awhile you see how poorly trained some of the middle management it,You can have a very good work life balance Smart colleagues challenging problems to solve lots of free food,,,www.linkedin.com,2015
2303,4.5,91,Apple, Company - Public (AAPL) ,4.0,10000+ employees,, 1976, Computer Hardware & Software, 3.0,"7,031","Cupertino, CA",15,20,14922,65,77, $10+ billion (USD) per year,Work life balance is non existent working in a mall with long hours,Great company with great benefits It s a really fun work environment,,AAPL,www.apple.com,2015
147,4.2,82,QuikTrip, Company - Private,3.7,5001 to 10000 employees,, 1958, Convenience Stores & Truck Stops, 2.3,314,"Tulsa, OK",6,12,1409,82,70, $1 to $2 billion (USD) per year,there are no breaks while working so you have to find time for yourself to eat and drink Part time Clerks don t get many benefits vs that of full time workers,Great pay fast paced good benefits Good pay for the convenience store industry,,,www.quiktrip.com,2015
298,4.1,93,Stryker, Company - Public (SYK) ,3.9,10000+ employees,, 1941, Health Care Products Manufacturing, 3.3,"1,300","Portage, MI",23,25,2153,52,76, $10+ billion (USD) per year,Shift pattern can be hard to achieve a good work life balance sometimes long hours but overall good,Flexible timing work life balance Great company with a great mission to make healthcare better,,SYK,www.stryker.com,2015
135,4.2,97,MathWorks, Company - Private,4.2,1001 to 5000 employees,, 1984, Computer Hardware & Software, 2.8,"1,885","Natick, MA",14,29,901,57,92, $1 to $2 billion (USD) per year,Limited work from home allowance Slow and or lack of career growth and if their are plans for growth they aren t communicated,Great work life balance and work culture Great Culture very open work environment,,,www.mathworks.com,2015
370,4.6,97,Adobe, Company - Public (ADBE) ,4.1,10000+ employees,, 1982, Computer Hardware & Software, 3.1,"1,072","San Jose, CA",23,15,1141,62,84, $5 to $10 billion (USD) per year,i think there is no cons from my side Some Teams does not acheive work life balance,Awesome company with great work life balance Great benefits and good work life balance,,ADBE,www.adobe.com,2015
410,4.3,91,Genentech, 1976,3.9,10000+ employees,,, Subsidiary or Business Segment, 3.1,706,"South San Francisco, CA",11,20,1934,69,74, Biotech & Pharmaceuticals,Work life balance varies greatly depending on your function or manager Hard to find opportunities for full time,Great benefits including good bonuses Amazing company to work for work life balance couldn t be better,,,www.gene.com,2015
187,3.4,95,Slalom, Company - Private,4.3,5001 to 10000 employees,, 2001, Consulting, 2.8,983,"Seattle, WA",15,8,1258,77,84, $1 to $2 billion (USD) per year,Lower salary compared to market industry Some roles can be more staff aug rather than consulting Our current 401k match is 50 of contributions up to 6 of your salary in total,Higher management really care about your work life balance Collaborative space with great people,,,www.slalom.com,2015
321,4.5,91,Southwest Airlines, Company - Public (LUV) ,4.3,10000+ employees,, 1967, Airlines, 2.6,"1,133","Dallas, TX",8,12,1777,80,84, $10+ billion (USD) per year,Sometimes there s mandatory overtime but they make you aware of that going in The airline doesn t fly to Asia or Europe,Great company culture with great benefits Flight Benefits amp other travel benefits it s such an awesome perk to be able to jump on a plane anytime I need without too much hassle,,LUV,www.southwest.com,2015
775,3.9,63,Qualcomm, Company - Public (QCOM) ,3.8,10000+ employees,, 1985, Computer Hardware & Software, 3.1,"2,019","San Diego, CA",13,24,5039,63,71, $10+ billion (USD) per year,Employee should learn work life balance long hours little growth for non engineer,Good work life balance and we can learn more Good benefits for the employees,,QCOM,www.qualcomm.com,2015
488,4.7,91,Facebook, Company - Public (FB) ,4.4,10000+ employees,, 2004, Internet, 3.1,"5,197","Menlo Park, CA",21,22,1445,57,87, $10+ billion (USD) per year,Work life balance can be better sometimes long hours and disconnect to overall strategy,Free food great atmosphere like a university campus Working with really smart people,,FB,www.facebook.com,2015
176,4.1,84,Brigham and Women's Hospital, Subsidiary or Business Segment,3.9,5001 to 10000 employees,, 1996, Health Care Services & Hospitals, 2.7,163,"Boston, MA",10,19,774,71,78, $1 to $2 billion (USD) per year,Low pay as a universal problem for non profit institute No cons overall a great place to work for,Great company with good benefits Great Benefits healthcare and potential bonuses,,,www.brighamandwomens.org,2015
361,4.0,88,Procter & Gamble, Company - Public (PG) ,4.0,10000+ employees,, 1837, $10+ billion (USD) per year, 3.3,"2,698","Cincinnati, OH",9,21,6638,70,84,,algumas pessoas com a mentalidade muito fora da P G Work life balance could be improved,People at P G are known for being top notch they re always happy to help regardless of their ranking in the company Work life balance is well promoted,,PG,www.pg.com,2015
207,4.1,90,Mayo Clinic, Nonprofit Organization,4.1,10000+ employees,, Unknown, Health Care Services & Hospitals, 3.1,293,"Rochester, MN",11,20,1162,69,80, $10+ billion (USD) per year,with 5 days would provide a better work life balance geographic location is not the greatest,Great benefits opportunities to grow Good benefits and excellent management,,,www.mayoclinic.org,2015
238,4.8,97,McKinsey & Company, Company - Private,4.5,10000+ employees,, 1926, Consulting, 3.8,"2,214","New York, NY",13,21,3584,66,91, Unknown / Non-Applicable,Can require long hours at times Work life balance is absolutely brutal,Working with incredibly smart people who are always pushing you to get to a better answer Great people truly global opportunities,,,www.mckinsey.com,2015
156,4.3,95,In-N-Out Burger, Company - Private,4.3,10000+ employees,, 1948, Fast-Food & Quick-Service Restaurants, 2.3,408,"Irvine, CA",7,15,1414,78,88, $100 to $500 million (USD) per year,fast paced environment you are not off the shift until the manager says so You have to work your way into a full time position,its a good company great pay flexible schedules Fast paced work environment with good pay,,,www.in-n-out.com,2015
405,4.1,97,H E B, Company - Private,4.2,10000+ employees,, 1905, Grocery Stores & Supermarkets, 2.5,772,"San Antonio, TX",11,14,3410,75,86, $10+ billion (USD) per year,full benefits are only for full time employees Part time hours can unreliable sometimes,Treated the partners fairly and good pay Flexible schedule vacation hours for part timers,,,www.heb.com,2015
377,4.2,92,Chevron, Company - Public (CVX) ,4.0,10000+ employees,, 1879, Oil & Gas Exploration & Production, 2.8,618,"San Ramon, CA",7,17,2497,76,82, $10+ billion (USD) per year,Since the down of oil prices they cut down facilities and salaries for intern Work Life Balance was not so easy,Competitve pay with good work life balance Good and standard work environment,,CVX,www.chevron.com,2015
167,4.7,94,Boston Consulting Group, Company - Private,4.2,Unknown,, 1963, Consulting, 3.7,"1,600","Boston, MA",12,17,2186,71,83, $5 to $10 billion (USD) per year,Tough work life balance typical to consulting Long hours same as any top tier consulting firm,Working with Wonderful smart people very supportive culture with great people that want to help you grow and succeed,,,www.bcg.com,2015
